,kv,phases,inservice,pos,blob,secids,contraction
133,16,3,True,"(237916.10116276733, 3814249.899880196)","POLYGON ((237914.73553051322 3814242.691323242, 237914.06917002655 3814242.8582378547, 237913.42237874077 3814243.089663477, 237912.80138560955 3814243.3833713545, 237912.2121711362 3814243.7365329186, 237911.66040977818 3814244.1457470316, 237911.151415299 3814244.6070727366, 237910.6900895938 3814245.116067216, 237910.2808754812 3814245.667828574, 237909.9277139169 3814246.2570430473, 237909.63400603976 3814246.878036178, 237909.4025804172 3814247.524827464, 237909.2356658045 3814248.191187951, 237909.13486968062 3814248.8707002224, 237909.10116276733 3814249.556820205, 237909.13486968062 3814250.2429401875, 237909.2356658045 3814250.922452459, 237909.4025804172 3814251.588812946, 237909.63400603976 3814252.2356042317, 237909.9277139169 3814252.8565973626, 237910.2808754812 3814253.445811836, 237910.6900895938 3814253.997573194, 237911.151415299 3814254.5065676733, 237911.66040977818 3814254.9678933783, 237912.2121711362 3814255.3771074913, 237912.80138560955 3814255.7302690553, 237913.42237874077 3814256.0239769327, 237914.06917002655 3814256.255402555, 237914.73553051322 3814256.4223171677, 237915.41504278503 3814256.5231132917, 237916.10116276733 3814256.556820205, 237916.78728274963 3814256.5231132917, 237917.46679502144 3814256.4223171677, 237918.1331555081 3814256.255402555, 237918.7799467939 3814256.0239769327, 237919.4009399251 3814255.7302690553, 237919.99015439846 3814255.3771074913, 237920.54191575648 3814254.9678933783, 237921.05091023564 3814254.5065676733, 237921.51223594087 3814253.997573194, 237921.92145005346 3814253.445811836, 237922.27461161776 3814252.8565973626, 237922.5683194949 3814252.2356042317, 237922.79974511746 3814251.588812946, 237922.96665973015 3814250.922452459, 237923.06745585403 3814250.2429401875, 237923.10116276733 3814249.556820205, 237923.06745585403 3814248.8707002224, 237922.96665973015 3814248.191187951, 237922.79974511746 3814247.524827464, 237922.5683194949 3814246.878036178, 237922.27461161776 3814246.2570430473, 237921.92145005346 3814245.667828574, 237921.51223594087 3814245.116067216, 237921.05091023564 3814244.6070727366, 237920.54191575648 3814244.1457470316, 237919.99015439846 3814243.7365329186, 237919.4009399251 3814243.3833713545, 237918.7799467939 3814243.089663477, 237918.1331555081 3814242.8582378547, 237917.46679502144 3814242.691323242, 237916.78728274963 3814242.590527118, 237916.10116276733 3814242.556820205, 237915.41504278503 3814242.590527118, 237914.73553051322 3814242.691323242))",[203309213],
7,16,3,True,"(237043.7529030898, 3813497.751015543)","POLYGON ((237043.0667831075 3813490.441662465, 237042.3872708357 3813490.542458589, 237041.72091034902 3813490.7093732017, 237041.07411906324 3813490.940798824, 237040.45312593202 3813491.2345067016, 237039.86391145867 3813491.5876682657, 237039.31215010065 3813491.9968823786, 237038.80315562148 3813492.4582080836, 237038.34182991626 3813492.967202563, 237037.93261580367 3813493.518963921, 237037.57945423937 3813494.1081783944, 237037.28574636223 3813494.729171525, 237037.05432073967 3813495.375962811, 237036.88740612697 3813496.042323298, 237036.7866100031 3813496.7218355695, 237036.7529030898 3813497.407955552, 237036.7866100031 3813498.0940755345, 237036.88740612697 3813498.773587806, 237037.05432073967 3813499.439948293, 237037.28574636223 3813500.0867395787, 237037.57945423937 3813500.7077327096, 237037.93261580367 3813501.296947183, 237038.34182991626 3813501.848708541, 237038.80315562148 3813502.3577030203, 237039.31215010065 3813502.8190287254, 237039.86391145867 3813503.2282428383, 237040.45312593202 3813503.5814044024, 237041.07411906324 3813503.87511228, 237041.72091034902 3813504.1065379023, 237042.3872708357 3813504.273452515, 237043.0667831075 3813504.3742486387, 237043.7529030898 3813504.407955552, 237044.4390230721 3813504.3742486387, 237045.1185353439 3813504.273452515, 237045.78489583058 3813504.1065379023, 237046.43168711636 3813503.87511228, 237047.05268024758 3813503.5814044024, 237047.64189472093 3813503.2282428383, 237048.19365607895 3813502.8190287254, 237048.70265055812 3813502.3577030203, 237049.16397626334 3813501.848708541, 237049.57319037593 3813501.296947183, 237049.92635194023 3813500.7077327096, 237050.22005981737 3813500.0867395787, 237050.45148543993 3813499.439948293, 237050.61840005263 3813498.773587806, 237050.7191961765 3813498.0940755345, 237050.7529030898 3813497.407955552, 237050.7191961765 3813496.7218355695, 237050.61840005263 3813496.042323298, 237050.45148543993 3813495.375962811, 237050.22005981737 3813494.729171525, 237049.92635194023 3813494.1081783944, 237049.57319037593 3813493.518963921, 237049.16397626334 3813492.967202563, 237048.70265055812 3813492.4582080836, 237048.19365607895 3813491.9968823786, 237047.64189472093 3813491.5876682657, 237047.05268024758 3813491.2345067016, 237046.43168711636 3813490.940798824, 237045.78489583058 3813490.7093732017, 237045.1185353439 3813490.542458589, 237044.4390230721 3813490.441662465, 237043.7529030898 3813490.407955552, 237043.0667831075 3813490.441662465))",[169484961],
10,16,3,True,"(236506.6776578076, 3813594.8944742465)","POLYGON ((236505.3120255535 3813587.6859172923, 236504.6456650668 3813587.852831905, 236503.99887378103 3813588.0842575273, 236503.37788064982 3813588.3779654047, 236502.78866617646 3813588.7311269687, 236502.23690481845 3813589.1403410817, 236501.72791033928 3813589.6016667867, 236501.26658463405 3813590.110661266, 236500.85737052147 3813590.662422624, 236500.50420895717 3813591.2516370974, 236500.21050108003 3813591.8726302283, 236499.97907545746 3813592.519421514, 236499.81216084477 3813593.185782001, 236499.7113647209 3813593.8652942725, 236499.6776578076 3813594.551414255, 236499.7113647209 3813595.2375342376, 236499.81216084477 3813595.917046509, 236499.97907545746 3813596.583406996, 236500.21050108003 3813597.230198282, 236500.50420895717 3813597.8511914127, 236500.85737052147 3813598.440405886, 236501.26658463405 3813598.992167244, 236501.72791033928 3813599.5011617234, 236502.23690481845 3813599.9624874284, 236502.78866617646 3813600.3717015414, 236503.37788064982 3813600.7248631055, 236503.99887378103 3813601.018570983, 236504.6456650668 3813601.2499966053, 236505.3120255535 3813601.416911218, 236505.9915378253 3813601.517707342, 236506.6776578076 3813601.551414255, 236507.3637777899 3813601.517707342, 236508.0432900617 3813601.416911218, 236508.70965054838 3813601.2499966053, 236509.35644183416 3813601.018570983, 236509.97743496537 3813600.7248631055, 236510.56664943873 3813600.3717015414, 236511.11841079674 3813599.9624874284, 236511.6274052759 3813599.5011617234, 236512.08873098114 3813598.992167244, 236512.49794509372 3813598.440405886, 236512.85110665802 3813597.8511914127, 236513.14481453516 3813597.230198282, 236513.37624015773 3813596.583406996, 236513.54315477042 3813595.917046509, 236513.6439508943 3813595.2375342376, 236513.6776578076 3813594.551414255, 236513.6439508943 3813593.8652942725, 236513.54315477042 3813593.185782001, 236513.37624015773 3813592.519421514, 236513.14481453516 3813591.8726302283, 236512.85110665802 3813591.2516370974, 236512.49794509372 3813590.662422624, 236512.08873098114 3813590.110661266, 236511.6274052759 3813589.6016667867, 236511.11841079674 3813589.1403410817, 236510.56664943873 3813588.7311269687, 236509.97743496537 3813588.3779654047, 236509.35644183416 3813588.0842575273, 236508.70965054838 3813587.852831905, 236508.0432900617 3813587.6859172923, 236507.3637777899 3813587.5851211683, 236506.6776578076 3813587.551414255, 236505.9915378253 3813587.5851211683, 236505.3120255535 3813587.6859172923))",[18619198],
11,16,3,True,"(236507.8305554872, 3813633.6691699494)","POLYGON ((236506.46492323308 3813626.460612995, 236505.7985627464 3813626.6275276076, 236505.15177146063 3813626.85895323, 236504.5307783294 3813627.1526611075, 236503.94156385606 3813627.5058226716, 236503.38980249804 3813627.9150367845, 236502.88080801888 3813628.3763624895, 236502.41948231365 3813628.8853569687, 236502.01026820106 3813629.437118327, 236501.65710663676 3813630.0263328003, 236501.36339875963 3813630.647325931, 236501.13197313706 3813631.294117217, 236500.96505852437 3813631.9604777037, 236500.8642624005 3813632.6399899754, 236500.8305554872 3813633.326109958, 236500.8642624005 3813634.0122299404, 236500.96505852437 3813634.691742212, 236501.13197313706 3813635.358102699, 236501.36339875963 3813636.0048939846, 236501.65710663676 3813636.6258871155, 236502.01026820106 3813637.215101589, 236502.41948231365 3813637.766862947, 236502.88080801888 3813638.275857426, 236503.38980249804 3813638.7371831313, 236503.94156385606 3813639.146397244, 236504.5307783294 3813639.4995588083, 236505.15177146063 3813639.7932666857, 236505.7985627464 3813640.024692308, 236506.46492323308 3813640.1916069207, 236507.1444355049 3813640.2924030446, 236507.8305554872 3813640.326109958, 236508.5166754695 3813640.2924030446, 236509.1961877413 3813640.1916069207, 236509.86254822797 3813640.024692308, 236510.50933951375 3813639.7932666857, 236511.13033264497 3813639.4995588083, 236511.71954711832 3813639.146397244, 236512.27130847634 3813638.7371831313, 236512.7803029555 3813638.275857426, 236513.24162866073 3813637.766862947, 236513.65084277332 3813637.215101589, 236514.00400433762 3813636.6258871155, 236514.29771221476 3813636.0048939846, 236514.52913783732 3813635.358102699, 236514.69605245002 3813634.691742212, 236514.7968485739 3813634.0122299404, 236514.8305554872 3813633.326109958, 236514.7968485739 3813632.6399899754, 236514.69605245002 3813631.9604777037, 236514.52913783732 3813631.294117217, 236514.29771221476 3813630.647325931, 236514.00400433762 3813630.0263328003, 236513.65084277332 3813629.437118327, 236513.24162866073 3813628.8853569687, 236512.7803029555 3813628.3763624895, 236512.27130847634 3813627.9150367845, 236511.71954711832 3813627.5058226716, 236511.13033264497 3813627.1526611075, 236510.50933951375 3813626.85895323, 236509.86254822797 3813626.6275276076, 236509.1961877413 3813626.460612995, 236508.5166754695 3813626.359816871, 236507.8305554872 3813626.326109958, 236507.1444355049 3813626.359816871, 236506.46492323308 3813626.460612995))",[172773681],
12,16,3,True,"(237078.46078801353, 3813695.566695243)","POLYGON ((237077.77466803123 3813688.2573421653, 237077.09515575942 3813688.3581382893, 237076.42879527275 3813688.525052902, 237075.78200398697 3813688.7564785243, 237075.16101085575 3813689.0501864017, 237074.5717963824 3813689.403347966, 237074.02003502438 3813689.8125620787, 237073.5110405452 3813690.2738877838, 237073.04971484 3813690.782882263, 237072.6405007274 3813691.334643621, 237072.2873391631 3813691.9238580945, 237071.99363128596 3813692.5448512253, 237071.7622056634 3813693.191642511, 237071.5952910507 3813693.858002998, 237071.49449492682 3813694.5375152696, 237071.46078801353 3813695.223635252, 237071.49449492682 3813695.9097552346, 237071.5952910507 3813696.5892675063, 237071.7622056634 3813697.255627993, 237071.99363128596 3813697.902419279, 237072.2873391631 3813698.5234124097, 237072.6405007274 3813699.112626883, 237073.04971484 3813699.6643882412, 237073.5110405452 3813700.1733827204, 237074.02003502438 3813700.6347084255, 237074.5717963824 3813701.0439225384, 237075.16101085575 3813701.3970841025, 237075.78200398697 3813701.69079198, 237076.42879527275 3813701.9222176024, 237077.09515575942 3813702.089132215, 237077.77466803123 3813702.189928339, 237078.46078801353 3813702.223635252, 237079.14690799583 3813702.189928339, 237079.82642026764 3813702.089132215, 237080.4927807543 3813701.9222176024, 237081.1395720401 3813701.69079198, 237081.7605651713 3813701.3970841025, 237082.34977964466 3813701.0439225384, 237082.90154100268 3813700.6347084255, 237083.41053548185 3813700.1733827204, 237083.87186118707 3813699.6643882412, 237084.28107529966 3813699.112626883, 237084.63423686396 3813698.5234124097, 237084.9279447411 3813697.902419279, 237085.15937036366 3813697.255627993, 237085.32628497636 3813696.5892675063, 237085.42708110024 3813695.9097552346, 237085.46078801353 3813695.223635252, 237085.42708110024 3813694.5375152696, 237085.32628497636 3813693.858002998, 237085.15937036366 3813693.191642511, 237084.9279447411 3813692.5448512253, 237084.63423686396 3813691.9238580945, 237084.28107529966 3813691.334643621, 237083.87186118707 3813690.782882263, 237083.41053548185 3813690.2738877838, 237082.90154100268 3813689.8125620787, 237082.34977964466 3813689.403347966, 237081.7605651713 3813689.0501864017, 237081.1395720401 3813688.7564785243, 237080.4927807543 3813688.525052902, 237079.82642026764 3813688.3581382893, 237079.14690799583 3813688.2573421653, 237078.46078801353 3813688.223635252, 237077.77466803123 3813688.2573421653))",[18619559],
14,16,3,True,"(236156.3718876887, 3813760.84703576)","POLYGON ((236155.0062554346 3813753.638478806, 236154.33989494792 3813753.8053934183, 236153.69310366214 3813754.036819041, 236153.07211053092 3813754.330526918, 236152.48289605757 3813754.6836884823, 236151.93113469955 3813755.092902595, 236151.42214022038 3813755.5542283, 236150.96081451516 3813756.0632227794, 236150.55160040257 3813756.6149841375, 236150.19843883827 3813757.204198611, 236149.90473096113 3813757.825191742, 236149.67330533857 3813758.4719830276, 236149.50639072587 3813759.1383435144, 236149.405594602 3813759.817855786, 236149.3718876887 3813760.5039757686, 236149.405594602 3813761.190095751, 236149.50639072587 3813761.8696080227, 236149.67330533857 3813762.5359685095, 236149.90473096113 3813763.1827597953, 236150.19843883827 3813763.803752926, 236150.55160040257 3813764.3929673997, 236150.96081451516 3813764.9447287577, 236151.42214022038 3813765.453723237, 236151.93113469955 3813765.915048942, 236152.48289605757 3813766.324263055, 236153.07211053092 3813766.677424619, 236153.69310366214 3813766.9711324964, 236154.33989494792 3813767.202558119, 236155.0062554346 3813767.3694727314, 236155.6857677064 3813767.4702688553, 236156.3718876887 3813767.5039757686, 236157.058007671 3813767.4702688553, 236157.7375199428 3813767.3694727314, 236158.40388042948 3813767.202558119, 236159.05067171526 3813766.9711324964, 236159.67166484648 3813766.677424619, 236160.26087931983 3813766.324263055, 236160.81264067785 3813765.915048942, 236161.32163515702 3813765.453723237, 236161.78296086224 3813764.9447287577, 236162.19217497483 3813764.3929673997, 236162.54533653913 3813763.803752926, 236162.83904441627 3813763.1827597953, 236163.07047003883 3813762.5359685095, 236163.23738465153 3813761.8696080227, 236163.3381807754 3813761.190095751, 236163.3718876887 3813760.5039757686, 236163.3381807754 3813759.817855786, 236163.23738465153 3813759.1383435144, 236163.07047003883 3813758.4719830276, 236162.83904441627 3813757.825191742, 236162.54533653913 3813757.204198611, 236162.19217497483 3813756.6149841375, 236161.78296086224 3813756.0632227794, 236161.32163515702 3813755.5542283, 236160.81264067785 3813755.092902595, 236160.26087931983 3813754.6836884823, 236159.67166484648 3813754.330526918, 236159.05067171526 3813754.036819041, 236158.40388042948 3813753.8053934183, 236157.7375199428 3813753.638478806, 236157.058007671 3813753.537682682, 236156.3718876887 3813753.5039757686, 236155.6857677064 3813753.537682682, 236155.0062554346 3813753.638478806))",,
46,16,3,True,"(237188.74578097241, 3813601.353112082)","POLYGON ((237187.3801487183 3813594.144555128, 237186.71378823163 3813594.3114697407, 237186.06699694585 3813594.542895363, 237185.44600381464 3813594.8366032406, 237184.85678934128 3813595.1897648047, 237184.30502798327 3813595.5989789176, 237183.7960335041 3813596.0603046226, 237183.33470779887 3813596.569299102, 237182.92549368629 3813597.12106046, 237182.57233212198 3813597.7102749334, 237182.27862424485 3813598.331268064, 237182.04719862228 3813598.97805935, 237181.8802840096 3813599.644419837, 237181.7794878857 3813600.3239321085, 237181.74578097241 3813601.010052091, 237181.7794878857 3813601.6961720735, 237181.8802840096 3813602.375684345, 237182.04719862228 3813603.042044832, 237182.27862424485 3813603.6888361177, 237182.57233212198 3813604.3098292486, 237182.92549368629 3813604.899043722, 237183.33470779887 3813605.45080508, 237183.7960335041 3813605.9597995593, 237184.30502798327 3813606.4211252644, 237184.85678934128 3813606.8303393773, 237185.44600381464 3813607.1835009414, 237186.06699694585 3813607.477208819, 237186.71378823163 3813607.7086344413, 237187.3801487183 3813607.875549054, 237188.0596609901 3813607.9763451777, 237188.74578097241 3813608.010052091, 237189.43190095472 3813607.9763451777, 237190.11141322652 3813607.875549054, 237190.7777737132 3813607.7086344413, 237191.42456499898 3813607.477208819, 237192.0455581302 3813607.1835009414, 237192.63477260355 3813606.8303393773, 237193.18653396156 3813606.4211252644, 237193.69552844073 3813605.9597995593, 237194.15685414596 3813605.45080508, 237194.56606825854 3813604.899043722, 237194.91922982284 3813604.3098292486, 237195.21293769998 3813603.6888361177, 237195.44436332255 3813603.042044832, 237195.61127793524 3813602.375684345, 237195.71207405912 3813601.6961720735, 237195.74578097241 3813601.010052091, 237195.71207405912 3813600.3239321085, 237195.61127793524 3813599.644419837, 237195.44436332255 3813598.97805935, 237195.21293769998 3813598.331268064, 237194.91922982284 3813597.7102749334, 237194.56606825854 3813597.12106046, 237194.15685414596 3813596.569299102, 237193.69552844073 3813596.0603046226, 237193.18653396156 3813595.5989789176, 237192.63477260355 3813595.1897648047, 237192.0455581302 3813594.8366032406, 237191.42456499898 3813594.542895363, 237190.7777737132 3813594.3114697407, 237190.11141322652 3813594.144555128, 237189.43190095472 3813594.043759004, 237188.74578097241 3813594.010052091, 237188.0596609901 3813594.043759004, 237187.3801487183 3813594.144555128))",[169484737],
50,16,3,True,"(237166.19428183307, 3813630.5526974876)","POLYGON ((237176.25484831678 3813623.3475512103, 237175.5884878301 3813623.514465823, 237174.94169654432 3813623.7458914453, 237174.3207034131 3813624.0395993227, 237173.73148893975 3813624.392760887, 237173.17972758174 3813624.8019749997, 237172.67073310257 3813625.263300705, 237172.20940739734 3813625.772295184, 237171.80019328475 3813626.324056542, 237171.78390934895 3813626.351224648, 237171.60685500482 3813626.1124945004, 237171.1455292996 3813625.603500021, 237170.63653482043 3813625.142174316, 237170.0847734624 3813624.732960203, 237169.49555898906 3813624.379798639, 237168.87456585784 3813624.0860907617, 237168.22777457206 3813623.854665139, 237167.5614140854 3813623.6877505267, 237166.88190181358 3813623.5869544027, 237166.19578183128 3813623.5532474895, 237165.50966184898 3813623.5869544027, 237164.83014957717 3813623.6877505267, 237164.1637890905 3813623.854665139, 237163.51699780472 3813624.0860907617, 237162.8960046735 3813624.379798639, 237162.30679020015 3813624.732960203, 237161.75502884213 3813625.142174316, 237161.24603436296 3813625.603500021, 237160.78470865774 3813626.1124945004, 237160.37549454515 3813626.6642558584, 237160.35823438328 3813626.693052699, 237160.1791562688 3813626.451593813, 237159.71783056358 3813625.942599334, 237159.2088360844 3813625.481273629, 237158.6570747264 3813625.072059516, 237158.06786025304 3813624.7188979518, 237157.44686712182 3813624.4251900744, 237156.80007583604 3813624.193764452, 237156.13371534937 3813624.0268498394, 237155.45420307756 3813623.9260537154, 237154.76808309526 3813623.892346802, 237154.08196311296 3813623.9260537154, 237153.40245084115 3813624.0268498394, 237152.73609035448 3813624.193764452, 237152.0892990687 3813624.4251900744, 237151.46830593748 3813624.7188979518, 237150.87909146413 3813625.072059516, 237150.3273301061 3813625.481273629, 237149.81833562694 3813625.942599334, 237149.35700992172 3813626.451593813, 237148.94779580913 3813627.003355171, 237148.59463424483 3813627.5925696446, 237148.3009263677 3813628.2135627754, 237148.06950074513 3813628.8603540612, 237147.90258613243 3813629.526714548, 237147.80179000855 3813630.2062268197, 237147.76808309526 3813630.892346802, 237147.80179000855 3813631.5784667847, 237147.90258613243 3813632.2579790563, 237148.06950074513 3813632.924339543, 237148.3009263677 3813633.571130829, 237148.59463424483 3813634.19212396, 237148.94779580913 3813634.7813384333, 237149.35700992172 3813635.3330997913, 237149.81833562694 3813635.8420942705, 237150.3273301061 3813636.3034199756, 237150.87909146413 3813636.7126340885, 237151.46830593748 3813637.0657956526, 237152.0892990687 3813637.35950353, 237152.73609035448 3813637.5909291524, 237153.40245084115 3813637.757843765, 237154.08196311296 3813637.858639889, 237154.76808309526 3813637.892346802, 237155.45420307756 3813637.858639889, 237156.13371534937 3813637.757843765, 237156.80007583604 3813637.5909291524, 237157.44686712182 3813637.35950353, 237158.06786025304 3813637.0657956526, 237158.6570747264 3813636.7126340885, 237159.2088360844 3813636.3034199756, 237159.71783056358 3813635.8420942705, 237160.1791562688 3813635.3330997913, 237160.5883703814 3813634.7813384333, 237160.60563054326 3813634.752541593, 237160.78470865774 3813634.9940004786, 237161.24603436296 3813635.502994958, 237161.75502884213 3813635.964320663, 237162.30679020015 3813636.373534776, 237162.8960046735 3813636.72669634, 237163.51699780472 3813637.0204042173, 237164.1637890905 3813637.25182984, 237164.83014957717 3813637.4187444523, 237165.50966184898 3813637.5195405763, 237166.19578183128 3813637.5532474895, 237166.88190181358 3813637.5195405763, 237167.5614140854 3813637.4187444523, 237168.22777457206 3813637.25182984, 237168.87456585784 3813637.0204042173, 237169.49555898906 3813636.72669634, 237170.0847734624 3813636.373534776, 237170.63653482043 3813635.964320663, 237171.1455292996 3813635.502994958, 237171.60685500482 3813634.9940004786, 237172.0160691174 3813634.4422391206, 237172.03235305322 3813634.415071015, 237172.20940739734 3813634.6538011623, 237172.67073310257 3813635.1627956415, 237173.17972758174 3813635.6241213465, 237173.73148893975 3813636.0333354594, 237174.3207034131 3813636.3864970235, 237174.94169654432 3813636.680204901, 237175.5884878301 3813636.9116305234, 237176.25484831678 3813637.078545136, 237176.93436058858 3813637.17934126, 237177.62048057088 3813637.213048173, 237178.3066005532 3813637.17934126, 237178.986112825 3813637.078545136, 237179.65247331167 3813636.9116305234, 237180.29926459744 3813636.680204901, 237180.92025772866 3813636.3864970235, 237181.50947220201 3813636.0333354594, 237182.06123356003 3813635.6241213465, 237182.5702280392 3813635.1627956415, 237183.03155374443 3813634.6538011623, 237183.440767857 3813634.102039804, 237183.7939294213 3813633.5128253307, 237184.08763729845 3813632.8918322, 237184.31906292101 3813632.245040914, 237184.4859775337 3813631.5786804273, 237184.5867736576 3813630.8991681556, 237184.62048057088 3813630.213048173, 237184.5867736576 3813629.5269281906, 237184.4859775337 3813628.847415919, 237184.31906292101 3813628.181055432, 237184.08763729845 3813627.5342641464, 237183.7939294213 3813626.9132710155, 237183.440767857 3813626.324056542, 237183.03155374443 3813625.772295184, 237182.5702280392 3813625.263300705, 237182.06123356003 3813624.8019749997, 237181.50947220201 3813624.392760887, 237180.92025772866 3813624.0395993227, 237180.29926459744 3813623.7458914453, 237179.65247331167 3813623.514465823, 237178.986112825 3813623.3475512103, 237178.3066005532 3813623.2467550864, 237177.62048057088 3813623.213048173, 237176.93436058858 3813623.2467550864, 237176.25484831678 3813623.3475512103))",[18618889],"{47: {'kv': 16, 'phases': 3, 'inservice': True, 'pos': (237177.45118142292, 3813615.8107098155), 'blob': <POLYGON ((237176.086 3813608.602, 237175.419 3813608.769, 237174.772 381360...>, 'secids': [169484981]}}"
55,16,3,True,"(237483.92824517842, 3813649.1056233877)","POLYGON ((237483.92824517842 3813641.7625633967, 237483.24212519612 3813641.79627031, 237482.56261292432 3813641.897066434, 237481.89625243764 3813642.0639810464, 237481.24946115186 3813642.295406669, 237480.62846802064 3813642.5891145463, 237480.0392535473 3813642.9422761104, 237479.48749218928 3813643.3514902233, 237478.9784977101 3813643.8128159284, 237478.51717200488 3813644.3218104076, 237478.1079578923 3813644.8735717656, 237477.754796328 3813645.462786239, 237477.46108845086 3813646.08377937, 237477.2296628283 3813646.730570656, 237477.0627482156 3813647.3969311425, 237476.96195209172 3813648.076443414, 237476.92824517842 3813648.7625633967, 237476.96195209172 3813649.448683379, 237477.0627482156 3813650.128195651, 237477.2296628283 3813650.7945561376, 237477.46108845086 3813651.4413474235, 237477.754796328 3813652.0623405543, 237478.1079578923 3813652.651555028, 237478.51717200488 3813653.203316386, 237478.9784977101 3813653.712310865, 237479.48749218928 3813654.17363657, 237480.0392535473 3813654.582850683, 237480.62846802064 3813654.936012247, 237481.24946115186 3813655.2297201245, 237481.89625243764 3813655.461145747, 237482.56261292432 3813655.6280603595, 237483.24212519612 3813655.7288564835, 237483.92824517842 3813655.7625633967, 237484.61436516073 3813655.7288564835, 237485.29387743253 3813655.6280603595, 237485.9602379192 3813655.461145747, 237486.60702920498 3813655.2297201245, 237487.2280223362 3813654.936012247, 237487.81723680955 3813654.582850683, 237488.36899816757 3813654.17363657, 237488.87799264674 3813653.712310865, 237489.33931835197 3813653.203316386, 237489.74853246455 3813652.651555028, 237490.10169402885 3813652.0623405543, 237490.395401906 3813651.4413474235, 237490.62682752855 3813650.7945561376, 237490.79374214125 3813650.128195651, 237490.89453826513 3813649.448683379, 237490.92824517842 3813648.7625633967, 237490.89453826513 3813648.076443414, 237490.79374214125 3813647.3969311425, 237490.62682752855 3813646.730570656, 237490.395401906 3813646.08377937, 237490.10169402885 3813645.462786239, 237489.74853246455 3813644.8735717656, 237489.33931835197 3813644.3218104076, 237488.87799264674 3813643.8128159284, 237488.36899816757 3813643.3514902233, 237487.81723680955 3813642.9422761104, 237487.2280223362 3813642.5891145463, 237486.60702920498 3813642.295406669, 237485.9602379192 3813642.0639810464, 237485.29387743253 3813641.897066434, 237484.61436516073 3813641.79627031, 237483.92824517842 3813641.7625633967))",[18619069],
